CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,Report_vs_Police_Notified,Crash_Year,Police_district
ab4d1483542b0f4a4b06ca4a85cc1af0c618a7fa1c16526ffb7ec5e53deb9587fb28a72f81f177b769a0c2650a4a8ef7efb872e7b7d3be4317667e49ed2ebbc7,N,2017-11-15 12:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAWN,TURNING,DIVIDED - W/MEDIAN BARRIER,WIDE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"$501 - $1,500",2017-11-15 12:40:00,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,320,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,12,4,11,41.88809439,-87.628172289,0.0,2017,District 18
ab83106242c09db9fdebabee440117349ac780458d4dc5894791281e412e6cd02b641d47b65689b50787f8f352245c0df1e2271204130551240e773e4e01bf7b,N,2016-08-27 22:45:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,DARKNESS,REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2016-08-28 14:25:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,400,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,22,7,8,41.889318711,-87.628152668,15.666666666666666,2016,District 18
ac29087b44c27cb7e715c25160a4dd7246462eacecd14d0ebceaa0cf56a8572e38c7a23104ff3b03a8738d00d094d9cea5c84d281d620ee20c73343133eb5d72,N,2021-06-12 22:15:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NO_REPORT,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2021-06-12 22:20:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,524,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,22,7,6,41.891631056,-87.628215845,0.0833333333333333,2021,District 18
add83d505d744b4326ef6e6b0b26ac312e55219d5a409b46990123460309c32aee9e9582d4c9c8c406a179c38f9610dffeb7d78b147693baf12aac5a3906e122,N,2024-03-23 16:30:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2024-03-23 16:50:00,FAILING TO YIELD RIGHT-OF-WAY,IMPROPER TURNING/NO SIGNAL,530,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,16,7,3,41.891711252,-87.628216666,0.3333333333333333,2024,District 18
afba4b5070b4d4e842e4e975f05a82b27bb7f86825385948ebfae9499d87b52e2318a2eaaac2c19381d472ded19be6e01e5f752aab44f38e4f85e3798274ca5c,N,2023-08-27 14:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,$500 OR LESS,2023-08-27 14:06:00,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,626,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,2.0,14,1,8,41.893235481,-87.628265053,0.1,2023,District 18
b1f02061208bfeed57dd453c5126d061535bc50633a8df4f3fdb7f8f93cb9c6edcafa8b34b1adc37f3b3b1ad31027ea13e507cdd264e8c3cc4062265efc35cf0,N,2024-01-18 13:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,$500 OR LESS,2024-01-18 13:05:00,FAILING TO YIELD RIGHT-OF-WAY,NOT APPLICABLE,516,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,13,5,1,41.891482825,-87.628211843,0.0833333333333333,2024,District 18
b3b6dddedf0358040214433167bad7bfe006968076dd934fd4961904272cc4330b566800996b4ab528b32be9a16c8666435bf56297ad2c86f66024ba58edfad6,N,2016-06-21 08:35:00,0,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,WIDE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2016-06-21 09:05:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,350,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,8,3,6,41.888895928,-87.628200083,0.5,2016,District 18
b3c25248b6d9be4aba474c8f8da4870bf4b8a6edc4b0388ec967dbe6b8952959a53acdc72df67e6f98d396ba47e9173ab2c4f9e2374b7d1600e275162d90183d,N,2018-05-13 01:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,NARROW,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2018-05-13 09:30:00,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,527,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,1,1,5,41.891632734,-87.627922044,7.833333333333333,2018,District 18
b3ce227623ee45a026d2f052eb42b8d135134b6a94591403f2332372ad079255e2a8dc3f192e511b1cab9c6ea8528c079c8ba6f822b6a96a3048a8cfbf1c976b,N,2019-07-22 16:23:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2019-07-22 16:26:00,IMPROPER LANE USAGE,NOT APPLICABLE,620,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,16,2,7,41.893062524,-87.628265288,0.05,2019,District 18
b3e2a851850c9fc0a22c2b08e1ea0c5db85f388933bd64bd830088b1fffdc895844674fcd26d84c136fd0a938785389e6268c27c5ebb5fd902f6a806391c4d94,N,2021-09-16 15:07:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDALCYCLIST,DIVIDED - W/MEDIAN (NOT RAISED),NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"$501 - $1,500",2021-09-16 15:30:00,FAILING TO YIELD RIGHT-OF-WAY,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,400,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,15,5,9,41.889318711,-87.628152668,0.3833333333333333,2021,District 18
b472ae75af5c3f29dc4f461f0cd69f3e1c494d10a30478763afd74031c9a7a56b9ec68b3f31f1665cc4500774d01c6bb860d3bac3882c35c1ba2986d5bb0df29,N,2022-10-30 12:20:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2022-11-02 09:30:00,FOLLOWING TOO CLOSELY,NOT APPLICABLE,625,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,12,1,10,41.893227604,-87.627971425,48.0,2022,District 18
b6bccc21a5e6b38eb8c8eba79e3a027dd854d869c56a8f2d5a0045871c1436f44211a61731e4ee7ecf0cbaded185d3f8120ef15bf5f39193a6f954805308da7c,N,2019-08-10 09:49:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2019-08-10 09:52:00,IMPROPER LANE USAGE,NOT APPLICABLE,557,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,9,7,8,41.892437492,-87.627941851,0.05,2019,District 18
b6c9cfa2046b8f2be8e73d89f7b6e3de50f3048704394f9202d2b7fb24bbe6d6928aa6d2cd87cb2658180e177961150cae5bc7d7e9347421bd70394b88d9e53d,N,2019-04-25 17:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2019-04-25 17:03:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,624,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,5,4,41.893179922,-87.628267723,0.05,2019,District 18
b7e132134995f99c2ba6d41ca739679f7dd1b8c26f97cf2513d074ad41b237b8e848068fb7752342df9191778b07fce094f647244a7bc7b428dba52529dde85e,N,2024-05-26 14:08:00,35,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DAYLIGHT,REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2024-05-26 14:09:00,FOLLOWING TOO CLOSELY,UNABLE TO DETERMINE,628,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,14,1,5,41.893235481,-87.628265053,0.0166666666666666,2024,District 18
b8b5bdd604a2729c90bfa79a882b61bc93aeea4ec3d3bcc2a42f57d90a782a7e050fcdc3bd2dcd0137a2499abeadbf9efa8fedaf52d2974ad2db70903fc2f03c,N,2024-02-07 17:00:00,30,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,UNKNOWN,REAR END,UNKNOWN INTERSECTION TYPE,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-02-07 17:50:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,625,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,4,2,41.893227604,-87.627971425,0.8333333333333334,2024,District 18
b986616e942ce6e051a03965552bd0707a40fc84e09d81c93d2d0b22ff860e40d3b595f699e82c8310455ba7256d8dc5772ae5a8fff3c393eb7772ed668b6726,N,2018-12-23 12:30:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2018-12-23 13:15:00,DISREGARDING TRAFFIC SIGNALS,UNABLE TO DETERMINE,400,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,12,1,12,41.889318711,-87.628152668,0.75,2018,District 18
ba73e8b80da8d8c770cb969eef499057c7400d48b11bc2dfa25d50e1305955d519a7d4c69468b472a29ae60a2d1e43e04eec8494f63b39f2e821a160c3d4ddcc,N,2023-10-11 08:10:00,25,TRAFFIC SIGNAL,UNKNOWN,UNKNOWN,UNKNOWN,TURNING,UNKNOWN,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2023-10-11 23:00:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,600,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,1.0,8,4,10,41.892501167,-87.628242738,14.833333333333334,2023,District 18
bbebd8d8984b3208f735a7cb7437fe89eb17c67282267982d529b67fd78a5d6c9280861e698722fc179daa6f72bb947f53113e9884a08a38f41ed9aa9f90529a,N,2017-08-16 17:56:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,RAIN,DUSK,PEDALCYCLIST,NOT DIVIDED,WIDE,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2017-08-16 18:30:00,IMPROPER LANE USAGE,NOT APPLICABLE,501,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,4,8,41.890908852,-87.627892398,0.5666666666666667,2017,District 18
bc4d9c072317c47661a72d5bb828c7108bb2e01966fcf3eaf778436b6787aa08464725fade528da5414469868602682245f7850fa8cffff713fcaad9d234a08a,N,2023-03-06 05:50:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLOUDY/OVERCAST,DAYLIGHT,ANGLE,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,WET,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2023-03-06 05:55:00,DISREGARDING TRAFFIC SIGNALS,FAILING TO REDUCE SPEED TO AVOID CRASH,627,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",2.0,0.0,0.0,0.0,2.0,3.0,5,2,3,41.893227604,-87.627971425,0.0833333333333333,2023,District 18
bce3d6fc3a3007749acd4c39dd3fded4a8e125a43ea0d77abe8e453306ebbc1842f92052c1f123dfca99ec12a98016e6b68b8dddd2c2e4fae91fa16019f4df2f,N,2024-02-25 02:50:00,30,TRAFFIC SIGNAL,UNKNOWN,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2024-02-25 03:30:00,UNABLE TO DETERMINE,NOT APPLICABLE,540,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,2,1,2,41.892069494,-87.628224428,0.6666666666666666,2024,District 18
bcfdb8b4b7e969e6ad9e9a071f9f4ce23babc4913e6312dd51ec0447ffe835d9f461965617e27c215b172352aaa296126fdad9bc5418091456afc74776a530ef,N,2016-10-28 21:20:00,30,NO CONTROLS,NO CONTROLS,CLEAR,DARKNESS,TURNING,NOT DIVIDED,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2016-10-28 21:50:00,IMPROPER TURNING/NO SIGNAL,IMPROPER TURNING/NO SIGNAL,600,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,21,6,10,41.892501167,-87.628242738,0.5,2016,District 18
be15bfe0fcdc14c43415d922846f9fe24f845de4a36a4171dd7735f782de842c0712111fa20d73faa4c91498440a13444e3a8a2d8cba161578c4aa8e35165026,N,2021-02-27 18:25:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"$501 - $1,500",2021-02-27 20:15:00,FOLLOWING TOO CLOSELY,CELL PHONE USE OTHER THAN TEXTING,459,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,18,7,2,41.890828501,-87.627889869,1.8333333333333333,2021,District 18
be29bf15b2ee6d48ff2e6d7ca7e541a40e75344830263fa8cfc27f748ceb6707316bc952655e14746b2397727e2763167c3306e0f7421468c31b15e172b543d8,N,2021-08-07 15:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2021-08-07 15:44:00,IMPROPER LANE USAGE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,401,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,15,7,8,41.889265416,-87.627867658,0.0666666666666666,2021,District 18
bf15bbc27d5b4fe59d3427fa271b17b98e151009b26dbf648ce54911c1f36d7e8c9871dcf3ff505ae9b0440c7cfabdf8535ebc0e0e8132f34aab496c3aba556d,N,2017-05-14 02:10:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,WIDE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2017-05-14 03:10:00,IMPROPER TURNING/NO SIGNAL,IMPROPER OVERTAKING/PASSING,600,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,2,1,5,41.892501167,-87.628242738,1.0,2017,District 18
c00f282a1594a146f564d365e8ada0255b46329d4b7a118e4a8327a09e91a2a2c23a863c1cff5cbcda4fcb1446cc70063b626b2aced29b813d8c585670db5855,N,2021-06-30 23:20:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2021-06-30 23:20:00,DISREGARDING OTHER TRAFFIC SIGNS,UNABLE TO DETERMINE,501,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,2.0,23,4,6,41.890908852,-87.627892398,0.0,2021,District 18
c1a6d1de1e260f39ec5f86d76fd1ca30b0d47bfe58175423b70ced04fcfb2f03a32b278604568779fa5c8799986a10e53d81b9c23d4692fae24e92cd12e85b67,N,2023-08-16 08:53:00,25,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,SIDESWIPE SAME DIRECTION,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2023-08-16 08:59:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,599,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,4.0,8,4,8,41.892437492,-87.627941851,0.1,2023,District 18
c2bb826d899308bc611adaf56736f9167abb97a29d45e86b6806810c49e6601a2ec6eafab87374bdf8fb5b6bfb556a53ec7a418633d4df77daf25ebf1b89cdb6,N,2023-08-08 23:40:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",PEDALCYCLIST,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,$500 OR LESS,2023-08-13 21:29:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,400,N,STATE ST,1831.0,N,N,UNKNOWN,N,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,23,3,8,41.889318711,-87.628152668,48.0,2023,District 18
c345d0f0460e343867936209a59acbde914287a31abaa02836e1234d84b80fdeb14f7be31cbb58dfeb2d1b9f9e34e51dcdd7f0f17b04bd922226f2023173d37a,N,2020-02-09 23:10:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",ANGLE,ONE-WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,N,"OVER $1,500",2020-02-09 23:12:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,600,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,2.0,0.0,0.0,2.0,0.0,1.0,23,1,2,41.892501167,-87.628242738,0.0333333333333333,2020,District 18
c38eb5ede2928d4cfd275e9cd972005adf15bc2ae4f88959a112992315303c94f8334a180bde166b678f1216e0e7a2ccbbf501a7e0ac930bf8f1b2d7eab520da,N,2020-10-22 17:51:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",TURNING,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2020-10-22 19:15:00,UNABLE TO DETERMINE,UNABLE TO DETERMINE,625,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,17,5,10,41.893227604,-87.627971425,1.4,2020,District 18
c55c1e69bda3a618b91b76f7fc3773dc94476763baae4fb849970a9cb7a4b5b6fa9c516e501d77e0f8d1e7519a5d6d4e566361007e1263338006c1e5eecf4e15,N,2019-01-26 01:29:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,UNKNOWN,"DARKNESS, LIGHTED ROAD",PEDESTRIAN,ONE-WAY,WIDE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,N,Y,$500 OR LESS,2019-01-26 01:38:00,UNABLE TO DETERMINE,NOT APPLICABLE,601,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,1,7,1,41.892517293,-87.627949718,0.15,2019,District 18
c5fc9b570edc438b66dcda1da62e35bd0815762f4e9980cb472548c3c215c38b0e45d944d1d0dac4ee1040a83775ce150e236fb456d11351f19c47b1affcc349,N,2023-07-08 23:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,FOUR WAY,NOT_APPLICABLE,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"$501 - $1,500",2023-07-09 17:30:00,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,628,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,23,7,7,41.893235481,-87.628265053,18.5,2023,District 18
c601e22797724c947af47dc958ecc6b40f8c46b0ff4e74aae815e416f4dc206dd1c71c2412452670c5317ab53381bd352f4f660cd7c4a1df5e5278c38ffce112,N,2017-05-14 02:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,NOT DIVIDED,NARROW,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,N,N,"OVER $1,500",2017-05-15 12:50:00,FOLLOWING TOO CLOSELY,FAILING TO YIELD RIGHT-OF-WAY,626,N,STATE ST,1832.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,2,1,5,41.893235481,-87.628265053,34.833333333333336,2017,District 18
c69615617703abcc0d1b094ce1728259cfb069e3bbf582aac59358169893b3f5b93948998f8f993da9023efd2029d5c95214989450415ab8a32d595cd6f6f4fa,N,2022-07-05 07:00:00,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,NOT_APPLICABLE,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,Y,N,Y,$500 OR LESS,2022-07-05 08:15:00,FAILING TO REDUCE SPEED TO AVOID CRASH,FAILING TO YIELD RIGHT-OF-WAY,601,N,STATE ST,1834.0,N,N,UNKNOWN,N,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,7,3,7,41.892517293,-87.627949718,1.25,2022,District 18
